UDI,Product_ID,Type,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Wear,Machine_Failure,TWF,HDF,PWF,OSF,RNF,FFT_Max_Amplitude,FFT_Dominant_Peak
2517,L49696,L,298.8,308.5,1736,29.0,31,0,0,0,0,0,0,69.73567024827365,29
2518,L49697,L,298.8,308.5,1395,44.4,33,0,0,0,0,0,0,46.1472370965476,23
2519,M17378,M,298.9,308.6,1425,49.6,35,0,0,0,0,0,0,65.65302938877876,24
2520,L49699,L,298.8,308.6,1631,32.4,38,0,0,0,0,0,0,44.18342601133862,27
2521,L49700,L,298.8,308.6,1535,41.2,40,0,0,0,0,0,0,54.98735491257667,26
2522,L49701,L,298.8,308.6,1584,34.4,42,0,0,0,0,0,0,50.50663518307298,27
2523,M17382,M,298.8,308.7,1543,38.2,44,0,0,0,0,0,0,59.80934585167459,26
2524,L49703,L,298.8,308.7,1635,35.2,47,0,0,0,0,0,0,42.15976396105787,28
2525,M17384,M,298.8,308.7,1446,45.5,49,0,0,0,0,0,0,56.650937760552296,24
2526,M17385,M,298.8,308.6,1598,35.1,52,0,0,0,0,0,0,61.47610477614903,27
2527,L49706,L,298.8,308.6,1501,35.0,55,0,0,0,0,0,0,64.50178764577278,25
2528,L49707,L,298.8,308.5,1450,50.8,57,0,0,0,0,0,0,47.06571746326777,24
2529,L49708,L,298.8,308.6,1730,25.9,59,0,0,0,0,0,0,64.79857902700975,29
2530,M17389,M,298.8,308.6,1571,33.7,61,0,0,0,0,0,0,37.07743670515229,26
2531,L49710,L,298.9,308.7,1438,51.7,64,0,0,0,0,0,0,58.16791377194549,24
2532,M17391,M,298.8,308.5,1510,38.7,66,0,0,0,0,0,0,45.67869468958899,25
2533,L49712,L,298.9,308.7,1389,44.9,69,0,0,0,0,0,0,53.69746276659652,23
2534,L49713,L,298.8,308.7,1490,33.6,71,0,0,0,0,0,0,65.07230582058558,25
2535,L49714,L,298.9,308.7,1729,26.6,73,0,0,0,0,0,0,62.199177056422336,29
2536,L49715,L,299.0,308.8,1495,38.4,75,0,0,0,0,0,0,63.50268587115695,25
2537,L49716,L,298.9,308.8,1281,53.9,77,0,0,0,0,0,0,42.48026607058617,22
2538,H31951,H,298.9,308.7,1353,48.1,79,0,0,0,0,0,0,55.38680144395865,23
2539,L49718,L,299.1,308.8,1429,50.1,84,0,0,0,0,0,0,63.184298782538555,24
2540,L49719,L,299.1,308.8,1413,42.1,86,0,0,0,0,0,0,55.359211574583924,24
2541,L49720,L,299.1,308.8,1502,38.3,88,0,0,0,0,0,0,61.4585857444174,25
2542,H31955,H,299.1,308.8,1553,32.6,90,0,0,0,0,0,0,59.8614726845871,26
2543,H31956,H,299.2,308.9,1712,26.4,95,0,0,0,0,0,0,59.899819589070255,29
2544,L49723,L,299.3,309.0,1786,23.5,100,0,0,0,0,0,0,63.83923972853979,30
2545,L49724,L,299.2,309.0,1951,21.4,102,0,0,0,0,0,0,59.91663471894368,33
2546,M17405,M,299.2,309.0,1541,36.3,104,0,0,0,0,0,0,64.5819005653225,26
2547,L49726,L,299.2,309.1,1605,34.3,107,0,0,0,0,0,0,62.73408025312295,27
2548,L49727,L,299.2,309.1,1578,38.1,109,0,0,0,0,0,0,46.02095898747051,27
2549,M17408,M,299.3,309.2,1440,37.5,111,0,0,0,0,0,0,58.528019372605236,24
2550,L49729,L,299.4,309.2,1489,42.3,114,0,0,0,0,0,0,61.84963562760619,25
2551,L49730,L,299.4,309.3,1366,48.4,116,0,0,0,0,0,0,64.90249708701951,23
2552,L49731,L,299.3,309.2,1541,37.2,118,0,0,0,0,0,0,62.04874478538211,26
2553,H31966,H,299.3,309.1,1552,40.7,120,0,0,0,0,0,0,61.729014334801555,26
2554,L49733,L,299.3,309.1,1473,40.3,125,0,0,0,0,0,0,54.689820933894765,25
2555,L49734,L,299.3,309.1,1531,37.9,127,0,0,0,0,0,0,56.13479650972046,26
2556,L49735,L,299.3,309.2,1511,37.2,129,0,0,0,0,0,0,53.892188187119295,25
2557,M17416,M,299.3,309.1,1449,47.9,131,0,0,0,0,0,0,57.02948185819242,24
2558,M17417,M,299.4,309.1,1440,50.0,134,0,0,0,0,0,0,63.980429384387136,24
2559,M17418,M,299.2,309.0,1881,23.9,137,0,0,0,0,0,0,45.40116889889328,32
2560,L49739,L,299.3,309.0,1447,50.4,140,0,0,0,0,0,1,60.23266420173375,24
2561,M17420,M,299.4,309.1,1326,62.0,142,0,0,0,0,0,0,49.2339249465164,22
2562,L49741,L,299.4,309.2,1607,31.7,145,0,0,0,0,0,0,63.425270157695486,27
2563,L49742,L,299.3,309.1,1551,39.1,147,0,0,0,0,0,0,61.072928139577655,26
2564,L49743,L,299.3,309.1,1496,37.2,149,0,0,0,0,0,0,55.86204425440467,25
2565,L49744,L,299.3,309.1,1493,38.0,151,0,0,0,0,0,0,63.30305677904793,25
2566,L49745,L,299.4,309.1,1304,50.5,153,0,0,0,0,0,0,64.0524627894706,22
2567,M17426,M,299.3,309.0,1420,41.6,155,0,0,0,0,0,0,62.97532599611088,24
2568,L49747,L,299.4,309.1,1766,24.6,158,0,0,0,0,0,0,52.66359830787247,30
2569,L49748,L,299.6,309.2,1450,43.1,160,0,0,0,0,0,0,58.96475180124345,24
2570,H31983,H,299.5,309.2,1872,22.6,162,0,0,0,0,0,0,46.60150356227441,31
2571,L49750,L,299.6,309.2,1713,26.5,167,0,0,0,0,0,0,54.506311352802484,29
2572,M17431,M,299.5,309.2,1497,40.9,169,0,0,0,0,0,0,58.6728927316637,25
2573,M17432,M,299.4,309.1,1352,44.7,172,0,0,0,0,0,0,53.9335350121544,23
2574,L49753,L,299.5,309.2,1499,41.5,175,0,0,0,0,0,0,64.4819534207724,25
2575,L49754,L,299.5,309.3,1972,19.3,177,0,0,0,0,0,0,60.83894784078486,33
2576,L49755,L,299.5,309.3,1422,49.2,179,0,0,0,0,0,0,57.752441875006426,24
2577,L49756,L,299.5,309.3,1523,41.5,181,0,0,0,0,0,0,48.87672839979318,26
2578,L49757,L,299.5,309.4,1563,41.5,183,0,0,0,0,0,0,64.89408045498374,26
2579,L49758,L,299.4,309.3,1391,46.6,185,0,0,0,0,0,0,51.31259612851137,23
2580,L49759,L,299.3,309.1,1795,24.7,187,0,0,0,0,0,0,55.87444031455648,30
2581,L49760,L,299.3,309.1,1293,53.7,189,0,0,0,0,0,0,61.642491890981056,22
2582,L49761,L,299.2,309.1,1345,60.7,191,1,0,0,0,1,0,254.7204335397586,45
2583,L49762,L,299.2,309.0,1615,33.7,193,0,0,0,0,0,0,60.39217116097641,27
2584,L49763,L,299.2,308.9,1342,50.8,195,0,0,0,0,0,0,41.25398352017135,23
2585,L49764,L,299.1,308.8,1502,46.7,197,0,0,0,0,0,0,54.07618484246004,25
2586,M17445,M,299.0,308.7,1620,35.4,199,0,0,0,0,0,0,56.12229477486179,27
2587,L49766,L,299.0,308.7,1537,42.8,202,0,0,0,0,0,0,55.69149646837674,26
2588,L49767,L,299.0,308.7,2248,16.8,204,0,0,0,0,0,0,57.48704552387886,38
2589,L49768,L,299.0,308.7,1706,28.6,206,0,0,0,0,0,0,50.46926346917514,29
2590,L49769,L,299.0,308.7,2250,16.6,208,0,0,0,0,0,0,58.15825900982126,38
2591,L49770,L,299.0,308.7,1396,48.6,0,0,0,0,0,0,0,52.66506759132332,23
2592,L49771,L,298.9,308.6,1522,46.4,2,0,0,0,0,0,0,43.51444187819324,26
2593,L49772,L,298.9,308.6,1539,45.4,4,0,0,0,0,0,0,65.04579514876514,26
2594,H32007,H,298.9,308.5,1415,54.0,6,0,0,0,0,0,0,59.77020217547816,24
2595,L49774,L,298.8,308.5,1446,37.0,11,0,0,0,0,0,0,52.01423576046349,24
2596,M17455,M,298.8,308.6,1486,41.1,13,0,0,0,0,0,0,62.637284620354194,25
2597,L49776,L,299.0,308.7,1426,38.6,16,0,0,0,0,0,0,60.87225831304693,24
2598,L49777,L,299.0,308.7,1449,38.9,18,0,0,0,0,0,0,58.73346234596983,24
2599,L49778,L,299.1,308.8,1320,67.5,20,1,0,0,1,0,0,254.3347380746073,45
2600,M17459,M,299.2,308.9,1447,39.6,22,0,0,0,0,0,0,53.21400504408843,24
2601,L49780,L,299.3,309.0,1422,47.3,25,0,0,0,0,0,0,55.99156426987647,24
2602,L49781,L,299.3,309.1,1399,52.1,27,0,0,0,0,0,0,39.241527106674994,23
2603,L49782,L,299.4,309.2,1427,41.5,29,0,0,0,0,0,0,66.97713503366354,24
2604,M17463,M,299.3,309.2,1334,46.3,31,0,0,0,0,0,0,49.58952204933052,22
2605,M17464,M,299.3,309.1,1385,45.6,34,0,0,0,0,0,0,57.28367705517638,23
2606,L49785,L,299.4,309.2,1552,37.4,37,0,0,0,0,0,0,59.828060666631636,26
2607,H32020,H,299.4,309.3,1534,37.5,39,0,0,0,0,0,0,55.72916036353625,26
2608,L49787,L,299.4,309.3,1448,48.6,44,0,0,0,0,0,0,61.113833779503025,24
2609,L49788,L,299.5,309.3,1409,44.7,46,0,0,0,0,0,0,61.57695890255713,24
2610,L49789,L,299.4,309.2,1621,34.5,48,0,0,0,0,0,0,56.925592801643205,27
2611,H32024,H,299.4,309.1,1547,40.9,50,0,0,0,0,0,0,61.436035821341775,26
2612,L49791,L,299.4,309.1,1957,22.1,55,0,0,0,0,0,0,64.50770164548159,33
2613,L49792,L,299.4,309.1,2421,14.2,57,0,0,0,0,0,0,56.764414645200965,41
2614,M17473,M,299.3,309.1,1571,38.3,59,0,0,0,0,0,0,49.13179971321672,26
2615,L49794,L,299.3,309.1,1634,36.8,62,0,0,0,0,0,0,44.982543073321885,27
2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0,41.762853369394314,26
2617,L49796,L,299.4,309.1,1207,66.5,66,0,0,0,0,0,0,55.45006724731281,20
2618,L49797,L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,63.24964488990276,28
2619,M17478,M,299.4,309.1,1461,48.6,70,0,0,0,0,0,0,42.37683442836366,25
2620,L49799,L,299.4,309.2,1569,40.8,73,0,0,0,0,0,0,50.962134220307995,26
2621,L49800,L,299.4,309.2,1556,35.7,75,0,0,0,0,0,0,68.53306717282946,26
2622,M17481,M,299.5,309.3,1506,41.5,77,0,0,0,0,0,0,55.79943186373575,25
2623,M17482,M,299.6,309.4,1642,30.3,80,0,0,0,0,0,0,41.56170944091444,28
2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0,48.46885395002688,22
2625,H32038,H,299.7,309.5,1375,46.8,86,0,0,0,0,0,0,60.78316024609833,23
2626,L49805,L,299.7,309.4,1399,39.9,91,0,0,0,0,0,0,45.21909049569144,24
2627,L49806,L,299.7,309.4,1650,29.8,93,0,0,0,0,0,0,65.43486192673797,28
2628,M17487,M,299.8,309.6,1346,53.2,95,0,0,0,0,0,0,50.45677235420814,23
2629,H32042,H,299.9,309.6,1410,51.2,98,0,0,0,0,0,0,61.48064469275919,24
2630,L49809,L,300.0,309.7,1586,37.8,103,0,0,0,0,0,0,48.873503785370936,27
2631,L49810,L,300.0,309.8,1372,39.6,105,0,0,0,0,0,0,65.26892314005018,23
2632,H32045,H,300.0,309.7,1529,42.4,107,0,0,0,0,0,0,50.63963366515294,26
2633,M17492,M,300.0,309.7,1652,28.6,112,0,0,0,0,0,0,62.139184124164835,28
2634,L49813,L,300.1,309.8,1532,39.8,115,0,0,0,0,0,0,54.89019388771244,26
2635,L49814,L,300.0,309.7,1554,32.0,117,0,0,0,0,0,0,69.00679029035363,26
2636,H32049,H,299.9,309.6,1462,51.0,119,0,0,0,0,0,0,44.643858768764545,25
2637,L49816,L,299.9,309.6,1254,61.3,124,0,0,0,0,0,0,65.57817760676106,21
2638,L49817,L,299.9,309.6,1294,49.7,126,0,0,0,0,0,0,59.76556548193031,22
2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,65.79409285203921,29
2640,M17499,M,299.8,309.4,1412,47.8,130,0,0,0,0,0,0,53.24058382370309,24
2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0,60.89804455917892,23
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,54.36796811851344,24
2643,L49822,L,299.8,309.5,1542,40.3,141,0,0,0,0,0,0,62.16917839970377,26
2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0,39.15452518093946,23
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,47.95682465290854,25
2646,H32059,H,299.9,309.5,1547,38.5,148,0,0,0,0,0,0,58.789000982288854,26
2647,M17506,M,299.8,309.5,1453,43.2,153,0,0,0,0,0,0,44.2711290128228,24
2648,L49827,L,299.8,309.4,1408,45.6,156,0,0,0,0,0,0,44.45550744886631,24
2649,L49828,L,299.8,309.4,1436,51.6,158,0,0,0,0,0,0,56.492934900267485,24
2650,M17509,M,299.9,309.5,1582,38.2,160,0,0,0,0,0,0,44.8366941004718,27
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,45.36602357307397,21
2652,L49831,L,299.9,309.5,2008,20.4,165,0,0,0,0,0,0,57.35563383784298,34
2653,L49832,L,299.9,309.5,1772,23.5,167,0,0,0,0,0,0,52.32696192553664,30
2654,L49833,L,299.9,309.5,1779,26.1,169,0,0,0,0,0,0,59.087849056041705,30
2655,L49834,L,299.9,309.5,1567,35.5,171,0,0,0,0,0,0,57.50177780142861,26
2656,M17515,M,299.8,309.4,1751,27.0,173,0,0,0,0,0,0,51.23709353045214,29
2657,L49836,L,299.9,309.5,1349,51.3,176,0,0,0,0,0,0,55.81980760059412,23
2658,M17517,M,300.0,309.5,1425,40.8,178,0,0,0,0,0,0,67.124866777408,24
2659,L49838,L,300.0,309.4,1395,44.5,181,0,0,0,0,0,0,40.735461558694396,23
2660,H32073,H,299.8,309.3,1595,32.1,183,0,0,0,0,0,0,64.72195535744014,27
2661,L49840,L,299.8,309.3,1291,56.4,188,0,0,0,0,0,0,53.42757629454659,22
2662,M17521,M,299.9,309.4,1509,42.8,190,0,0,0,0,0,0,55.84904269038364,25
2663,M17522,M,299.9,309.4,1483,38.1,193,0,0,0,0,0,0,60.81281934933554,25
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,59.170223758733194,27
2665,M17524,M,299.9,309.4,1487,42.2,198,0,0,0,0,0,0,62.33824379374936,25
2666,L49845,L,299.8,309.4,2256,15.9,201,0,0,0,0,0,0,64.09296546471182,38
2667,H32080,H,299.7,309.2,1691,27.7,203,0,0,0,0,0,0,47.18987234942066,28
2668,M17527,M,299.8,309.3,1663,35.2,208,0,0,0,0,0,0,67.0356963851615,28
2669,M17528,M,299.8,309.3,1640,31.1,211,0,0,0,0,0,0,47.9422360005566,28
2670,H32083,H,299.7,309.3,1494,37.8,214,0,0,0,0,0,0,62.33621241152982,25
2671,L49850,L,299.8,309.4,1467,46.2,219,0,0,0,0,0,0,52.75143989197545,25
2672,M17531,M,299.7,309.3,1399,41.9,221,1,1,0,0,0,0,254.2670739564332,45
2673,L49852,L,299.7,309.3,1445,42.6,0,0,0,0,0,0,0,56.125340923130736,24
2674,L49853,L,299.8,309.4,1480,40.9,2,0,0,0,0,0,0,60.46798682778249,25
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,62.44828947784908,26
2676,L49855,L,299.7,309.3,1574,35.8,6,0,0,0,0,0,0,39.39314577445445,26
2677,L49856,L,299.7,309.3,1592,34.2,8,0,0,0,0,0,0,59.87892620694571,27
2678,L49857,L,299.8,309.5,1495,39.6,10,0,0,0,0,0,0,70.28070230604762,25
2679,L49858,L,299.8,309.6,1447,43.1,12,0,0,0,0,0,0,49.52810101911049,24
2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0,66.47030815260024,25
2681,L49860,L,299.8,309.5,1641,27.1,16,0,0,0,0,0,0,45.19381836737129,28
2682,L49861,L,299.8,309.5,1545,32.2,18,0,0,0,0,0,0,60.88960941385975,26
2683,M17542,M,299.9,309.6,1364,44.4,20,0,0,0,0,0,0,59.932347537600606,23
2684,L49863,L,299.8,309.5,1590,28.5,23,0,0,0,0,0,0,51.972563320220914,27
2685,L49864,L,299.8,309.4,1460,37.4,25,0,0,0,0,0,0,49.72472170168151,25
2686,L49865,L,299.8,309.4,1609,32.5,27,0,0,0,0,0,0,68.7853817634873,27
2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0,47.60589798511539,27
2688,L49867,L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0,53.28417724601882,23
2689,L49868,L,299.9,309.4,1322,53.9,33,0,0,0,0,0,0,56.522140563041006,22
2690,L49869,L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0,47.44553320957497,28
2691,L49870,L,300.0,309.5,1728,26.0,37,0,0,0,0,0,0,61.05275215151533,29
2692,L49871,L,300.0,309.6,1431,47.7,39,0,0,0,0,0,0,59.169761335766374,24
2693,L49872,L,300.1,309.7,1641,30.4,41,0,0,0,0,0,0,42.75991770300182,28
2694,M17553,M,300.1,309.6,1622,36.1,43,0,0,0,0,0,0,56.220594853069294,27
2695,M17554,M,300.1,309.6,1625,38.0,46,0,0,0,0,0,0,51.59402009700287,27
2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0,52.15130954170895,31
2697,L49876,L,300.0,309.6,1452,46.0,51,0,0,0,0,0,0,43.024375153046435,24
2698,L49877,L,300.0,309.6,1618,28.7,53,0,0,0,0,0,0,56.68772458844395,27
2699,L49878,L,300.0,309.4,2010,20.0,55,0,0,0,0,0,0,60.44846962011006,34
2700,L49879,L,299.9,309.4,1363,60.9,57,0,0,0,0,0,0,59.95451150544495,23
2701,L49880,L,299.9,309.3,1473,40.4,59,0,0,0,0,0,0,56.59473134401301,25
2702,L49881,L,299.9,309.2,1333,50.8,61,0,0,0,0,0,0,43.468469278746134,22
2703,L49882,L,299.8,309.2,1760,25.9,63,0,0,0,0,0,0,46.889091042532314,30
2704,M17563,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,0,65.56210608997063,23
2705,M17564,M,299.7,309.2,1608,34.4,68,0,0,0,0,0,0,63.89651505230038,27
2706,L49885,L,299.7,309.2,1326,64.8,71,0,0,0,0,0,0,57.492439545521606,22
2707,M17566,M,299.6,309.1,1560,37.1,73,0,0,0,0,0,0,53.58900113238993,26
2708,M17567,M,299.6,309.0,1539,36.1,76,0,0,0,0,0,0,62.38837714430903,26
2709,L49888,L,299.6,309.1,2266,15.3,79,0,0,0,0,0,0,68.84674221497036,38
2710,L49889,L,299.6,309.1,1641,35.8,81,0,0,0,0,0,0,48.632441939769855,28
2711,L49890,L,299.6,309.1,1574,39.2,83,0,0,0,0,0,0,52.43767617316932,26
2712,L49891,L,299.6,309.1,1407,50.6,85,0,0,0,0,0,0,51.75340347877748,24
2713,H32126,H,299.7,309.2,1302,55.5,87,0,0,0,0,0,0,66.34337918535174,22
2714,M17573,M,299.6,309.2,1651,30.8,92,0,0,0,0,0,0,51.59661764701932,28
2715,M17574,M,299.6,309.1,1366,55.2,95,0,0,0,0,0,0,61.93062869150205,23
2716,M17575,M,299.5,309.0,1701,28.6,98,0,0,0,0,0,0,45.06067936487743,29
2717,L49896,L,299.5,309.0,1498,44.6,101,0,0,0,0,0,0,62.992966689843136,25
2718,M17577,M,299.5,309.1,1422,45.3,103,0,0,0,0,0,0,62.517732883172826,24
2719,L49898,L,299.5,309.1,1357,47.3,106,0,0,0,0,0,0,59.966909023435875,23
2720,L49899,L,299.5,309.2,1690,29.2,108,0,0,0,0,0,0,43.749143619371644,28
2721,L49900,L,299.6,309.2,1559,39.1,110,0,0,0,0,0,0,70.09579159423262,26
2722,M17581,M,299.6,309.3,1553,32.4,112,0,0,0,0,0,0,62.200130263927306,26
2723,L49902,L,299.6,309.3,1558,34.8,115,0,0,0,0,0,0,63.48941056607077,26
2724,L49903,L,299.7,309.4,1362,51.9,117,0,0,0,0,0,0,56.119349166087595,23
2725,M17584,M,299.8,309.3,1470,42.7,119,0,0,0,0,0,0,44.53702257795281,25
2726,L49905,L,299.8,309.4,1555,34.8,122,0,0,0,0,0,0,66.5464415885286,26
2727,M17586,M,299.8,309.4,1423,42.9,124,0,0,0,0,0,0,63.75491672046449,24
2728,L49907,L,299.7,309.3,1434,38.5,127,0,0,0,0,0,0,60.36782599007262,24
2729,L49908,L,299.7,309.3,1779,25.5,129,0,0,0,0,0,0,63.53048671423015,30
2730,L49909,L,299.7,309.3,1417,54.6,131,0,0,0,0,0,0,60.478317122453774,24
2731,L49910,L,299.6,309.2,1425,45.9,133,0,0,0,0,0,0,69.39185581330482,24
2732,M17591,M,299.7,309.2,1597,32.9,135,0,0,0,0,0,0,65.56048435666617,27
2733,L49912,L,299.7,309.2,1346,57.4,138,0,0,0,0,0,0,45.27579533819572,23
2734,L49913,L,299.7,309.2,1422,40.4,140,0,0,0,0,0,0,65.22754458416925,24
2735,H32148,H,299.7,309.2,1572,32.8,142,0,0,0,0,0,0,52.65549062461224,26
2736,L49915,L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,57.52920156205779,24
2737,M17596,M,299.7,309.1,1576,36.4,149,0,0,0,0,0,0,37.65196362702752,27
2738,M17597,M,299.7,309.1,1508,41.2,152,0,0,0,0,0,0,52.62436879233548,25
2739,M17598,M,299.8,309.1,1496,44.4,155,0,0,0,0,0,0,57.80498123955948,25
2740,L49919,L,299.8,309.2,1572,35.4,158,0,0,0,0,0,0,46.466455090136215,26
2741,L49920,L,299.6,309.0,1525,42.8,160,0,0,0,0,0,0,46.73543230746272,26
2742,L49921,L,299.6,309.0,1378,51.9,162,0,0,0,0,0,0,69.07477494036266,23
2743,L49922,L,299.6,309.1,1369,51.4,164,0,0,0,0,0,0,61.544379693538005,23
2744,L49923,L,299.6,309.1,1476,45.3,166,0,0,0,0,0,0,62.55251722334952,25
2745,L49924,L,299.7,309.2,1620,30.0,168,0,0,0,0,0,0,57.70953713588807,27
2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0,67.76114602320274,27
2747,L49926,L,299.7,309.2,1411,46.1,173,0,0,0,0,0,0,55.66485712574302,24
2748,L49927,L,299.7,309.2,1616,31.6,175,0,0,0,0,0,0,66.58342792692939,27
2749,L49928,L,299.7,309.2,1631,35.1,177,0,0,0,0,0,0,44.82385192635489,27
2750,M17609,M,299.7,309.2,1685,28.9,179,1,0,0,0,0,0,253.68578044878757,45
2751,H32164,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,0,42.37590276667126,24
2752,L49931,L,299.7,309.1,1417,50.1,187,0,0,0,0,0,0,64.89252519711033,24
2753,M17612,M,299.7,309.1,1851,24.7,189,0,0,0,0,0,0,66.10553607676603,31
2754,L49933,L,299.7,309.1,1715,27.8,192,0,0,0,0,0,0,64.82032576694634,29
2755,H32168,H,299.6,309.1,1630,32.3,194,0,0,0,0,0,0,43.1870657753431,27
2756,L49935,L,299.7,309.2,1478,38.8,199,0,0,0,0,0,0,57.97867209551248,25
2757,L49936,L,299.7,309.2,1781,29.6,201,0,0,0,0,0,0,65.71609494646091,30
2758,L49937,L,299.8,309.2,1439,36.1,203,0,0,0,0,0,0,59.45960778757633,24
2759,M17618,M,299.7,309.2,1412,45.3,205,0,0,0,0,0,0,54.80524298941368,24
2760,L49939,L,299.7,309.1,1483,41.1,208,0,0,0,0,0,0,61.24692928681916,25
2761,L49940,L,299.8,309.2,1400,42.6,210,0,0,0,0,0,0,44.719535606894325,24
2762,L49941,L,299.8,309.3,1299,65.1,212,1,0,0,0,1,0,255.4285164150783,45
2763,L49942,L,299.8,309.2,1479,44.4,214,0,0,0,0,0,0,60.20976577420274,25
2764,L49943,L,299.8,309.2,1491,47.5,216,0,0,0,0,0,0,58.652692444821085,25
2765,M17624,M,299.9,309.3,1389,52.8,0,0,0,0,0,0,0,58.6562070129473,23
2766,M17625,M,299.9,309.4,1399,54.8,3,0,0,0,0,0,0,49.38280667625105,23
2767,M17626,M,299.9,309.4,1889,26.0,6,0,0,0,0,0,0,51.75536082846235,32
2768,L49947,L,300.0,309.5,1925,21.9,9,0,0,0,0,0,0,47.19304148151045,32
2769,L49948,L,300.0,309.5,1675,30.2,11,0,0,0,0,0,0,71.7349512951508,28
2770,M17629,M,300.0,309.6,1477,38.1,13,0,0,0,0,0,0,58.50024454382538,25
2771,L49950,L,300.0,309.6,1364,45.9,16,0,0,0,0,0,0,57.8787134761544,23
2772,L49951,L,299.9,309.5,1451,39.4,18,0,0,0,0,0,0,46.91321752143594,24
2773,L49952,L,299.9,309.4,1467,41.2,20,0,0,0,0,0,0,54.809687535507585,25
2774,L49953,L,299.9,309.4,1858,22.5,22,0,0,0,0,0,0,59.14556993619162,31
2775,L49954,L,300.1,309.4,1559,39.7,24,0,0,0,0,0,0,63.24834915196359,26
2776,L49955,L,300.1,309.4,1560,47.7,26,0,0,0,0,0,0,62.69899056956773,26
2777,L49956,L,300.1,309.4,1453,47.6,28,0,0,0,0,0,0,54.75505516522987,24
2778,L49957,L,300.1,309.4,1464,41.7,30,0,0,0,0,0,0,55.45269814832532,25
2779,L49958,L,300.0,309.4,1308,50.2,32,0,0,0,0,0,0,60.57100366037721,22
2780,L49959,L,300.1,309.5,1353,50.9,34,0,0,0,0,0,0,62.45093862545197,23
2781,M17640,M,300.2,309.6,1556,35.8,36,0,0,0,0,0,0,56.96106890859819,26
2782,L49961,L,300.2,309.5,2183,17.8,39,0,0,0,0,0,0,50.09780046509279,37
2783,M17642,M,300.2,309.6,1491,41.8,41,0,0,0,0,0,0,58.28689414089206,25
2784,M17643,M,300.2,309.6,1528,35.1,44,0,0,0,0,0,0,53.878891565368335,26
2785,L49964,L,300.2,309.6,1430,52.7,47,0,0,0,0,0,0,67.45715771065291,24
2786,L49965,L,300.2,309.5,1495,32.6,49,0,0,0,0,0,0,59.8060125888978,25
2787,M17646,M,300.2,309.5,1630,28.3,51,0,0,0,0,0,0,49.877790839114034,27
2788,M17647,M,300.3,309.6,1524,38.4,54,0,0,0,0,0,0,45.47281760684825,26
2789,L49968,L,300.3,309.6,1326,52.4,57,0,0,0,0,0,0,54.41706899401933,22
2790,H32203,H,300.3,309.5,1438,44.0,59,0,0,0,0,0,0,61.91792082094848,24
2791,L49970,L,300.4,309.6,1356,45.9,64,0,0,0,0,0,0,63.38179054218825,23
2792,H32205,H,300.4,309.6,1416,43.3,66,0,0,0,0,0,0,60.232087935179024,24
2793,L49972,L,300.4,309.7,1584,32.6,71,0,0,0,0,0,0,51.72091247268823,27
2794,L49973,L,300.3,309.6,1597,31.8,73,0,0,0,0,0,0,55.42535763159105,27
2795,L49974,L,300.4,309.6,1553,43.9,75,0,0,0,0,0,0,63.15691503204794,26
2796,M17655,M,300.3,309.5,1405,49.4,77,0,0,0,0,0,0,48.83822259920479,24
2797,L49976,L,300.2,309.5,1539,35.3,80,0,0,0,0,0,0,57.7414450295459,26
2798,M17657,M,300.3,309.6,1398,53.7,82,0,0,0,0,0,0,41.47935496039663,23
2799,L49978,L,300.3,309.6,1568,39.6,85,0,0,0,0,0,0,51.847778269585426,26
2800,L49979,L,300.3,309.6,1404,44.6,87,0,0,0,0,0,0,46.47549484902819,24
2801,M17660,M,300.2,309.5,1500,45.7,89,0,0,0,0,0,0,57.43898293625335,25
2802,M17661,M,300.2,309.5,1642,28.8,92,0,0,0,0,0,0,40.836087513270684,28
2803,M17662,M,300.3,309.6,1509,46.6,95,0,0,0,0,0,0,50.875482934106294,25
2804,L49983,L,300.2,309.5,1343,50.2,98,0,0,0,0,0,0,49.084561061870644,23
2805,L49984,L,300.1,309.5,1450,40.1,100,0,0,0,0,0,0,54.53537075448696,24
